PROJECT,LATITUDE,LONGITUDE,SAMPLE_DATE,CELLS_L
591,-27.31,153.215,2010-10-05 00:00:00,0.12
591,-27.31,153.215,2010-11-04 00:00:00,259.491
591,-27.31,153.215,2011-04-19 00:00:00,3.312
591,-27.288,153.291,2009-02-04 00:00:00,0.045
591,-27.288,153.291,2009-04-15 00:00:00,0.009
591,-27.288,153.291,2010-03-10 00:00:00,2.709
591,-27.288,153.291,2010-04-12 00:00:00,0.389
591,-27.288,153.291,2010-05-11 00:00:00,3.004
591,-27.288,153.291,2010-06-10 00:00:00,0.103
591,-27.288,153.291,2010-07-09 00:00:00,0.59
591,-27.288,153.291,2010-08-09 00:00:00,4.669
591,-27.288,153.291,2010-09-08 00:00:00,0.882
591,-27.288,153.291,2010-10-05 00:00:00,0.074
591,-27.288,153.291,2010-11-04 00:00:00,69.958
591,-27.288,153.291,2011-04-19 00:00:00,7.68
609,-35.09347222,138.4710278,2011-07-26 00:00:00,25
609,-35.09347222,138.4710278,2011-10-26 00:00:00,25
609,-35.09258333,138.4731944,2011-11-15 00:00:00,25
609,-35.09188889,138.4693889,2011-07-26 00:00:00,25
609,-35.09188889,138.4693889,2011-10-26 00:00:00,25
609,-35.09188889,138.4693889,2011-10-26 00:00:00,50
609,-35.09188889,138.4693889,2011-12-01 00:00:00,25
609,-35.09141667,138.4718333,2011-07-26 00:00:00,1
609,-35.09141667,138.4718333,2011-07-26 00:00:00,25
609,-35.09141667,138.4718333,2011-08-22 00:00:00,25
609,-35.0905,138.4679444,2011-07-26 00:00:00,25
609,-35.0905,138.4679444,2011-08-22 00:00:00,25
609,-35.0905,138.4679444,2011-10-26 00:00:00,25
609,-35.0905,138.4679444,2011-12-01 00:00:00,25
782,-34.1176,151.2182,1999-05-07 00:00:00,15.01
782,-34.1176,151.2182,2000-01-14 00:00:00,3.002
782,-34.1176,151.2182,2001-11-28 00:00:00,30.02
782,-34.1176,151.2182,2001-12-17 00:00:00,5.003
782,-34.1176,151.2182,2002-01-09 00:00:00,15.01
782,-34.1176,151.2182,2003-01-20 00:00:00,15.01
782,-34.1176,151.2182,2003-02-11 00:00:00,15.01
782,-34.1176,151.2182,2003-09-11 00:00:00,105.071
782,-34.1176,151.2182,2003-10-27 00:00:00,19.513
782,-34.1176,151.2182,2004-01-20 00:00:00,9.006
782,-34.1176,151.2182,2004-09-14 00:00:00,30.02
782,-34.1176,151.2182,2004-11-16 00:00:00,105.071
782,-34.1176,151.2182,2005-01-31 00:00:00,7.505
782,-34.1176,151.2182,2005-05-10 00:00:00,12.008
782,-34.1176,151.2182,2005-09-09 00:00:00,50.034
782,-34.1176,151.2182,2006-01-30 00:00:00,30.02
782,-34.1176,151.2182,2006-02-24 00:00:00,7.505
782,-34.1176,151.2182,2007-01-15 00:00:00,15.01
782,-34.1176,151.2182,2007-02-19 00:00:00,15.01
782,-34.1176,151.2182,2007-08-30 00:00:00,30.02
782,-34.1176,151.2182,2007-09-24 00:00:00,1.501
782,-34.1176,151.2182,2008-08-05 00:00:00,3.002
782,-34.1176,151.2182,2009-01-19 00:00:00,52.536
782,-34.1176,151.2182,2009-02-24 00:00:00,3.002
782,-34.1176,151.2182,2009-08-20 00:00:00,33.022
782,-34.11758,151.21815,1997-04-03 00:00:00,12
782,-34.11758,151.21815,1997-09-03 00:00:00,12
782,-34.11758,151.21815,1997-09-19 00:00:00,12
782,-34.11758,151.21815,1997-10-10 00:00:00,12
782,-34.11758,151.21815,1997-10-29 00:00:00,94
782,-34.11758,151.21815,1998-01-27 00:00:00,8
794,-37.2483,149.955,2004-08-24 00:00:00,(null)
794,-37.2483,149.955,2005-12-13 00:00:00,(null)
794,-37.2483,149.955,2006-01-31 00:00:00,50
794,-37.2483,149.955,2006-03-14 00:00:00,(null)
794,-37.2483,149.955,2006-05-10 00:00:00,(null)
794,-37.2483,149.955,2006-05-23 00:00:00,(null)
794,-37.2483,149.955,2006-10-25 00:00:00,(null)
794,-37.2483,149.955,2006-11-05 00:00:00,100
794,-37.2483,149.955,2007-03-14 00:00:00,(null)
794,-37.2483,149.955,2007-08-19 00:00:00,(null)
794,-37.2483,149.955,2007-09-16 00:00:00,(null)
794,-37.2483,149.955,2007-10-02 00:00:00,100
794,-37.2483,149.955,2007-10-28 00:00:00,(null)
794,-37.2483,149.955,2007-10-31 00:00:00,50
794,-37.2483,149.955,2007-12-26 00:00:00,20
794,-37.2483,149.955,2008-01-06 00:00:00,(null)
794,-37.2483,149.955,2008-02-03 00:00:00,50
794,-37.2483,149.955,2008-02-17 00:00:00,(null)
794,-37.2483,149.955,2008-08-31 00:00:00,100
794,-37.2483,149.955,2009-02-22 00:00:00,(null)
794,-37.2483,149.955,2009-09-20 00:00:00,(null)
794,-37.2483,149.955,2010-04-05 00:00:00,50
794,-37.2483,149.955,2010-08-01 00:00:00,50
794,-37.2483,149.955,2010-08-15 00:00:00,(null)
794,-37.2483,149.955,2011-06-20 00:00:00,50
794,-37.2483,149.955,2011-10-23 00:00:00,50
794,-37.2483,149.955,2011-12-08 00:00:00,(null)
794,-37.2483,149.955,2012-12-09 00:00:00,50
794,-37.2483,149.955,2013-01-28 00:00:00,(null)
794,-37.2483,149.955,2013-02-10 00:00:00,50
794,-37.2483,149.955,2013-03-11 00:00:00,(null)
794,-37.2483,149.955,2013-06-10 00:00:00,(null)
794,-37.2483,149.955,2013-11-20 00:00:00,50
794,-37.2483,149.955,2013-12-15 00:00:00,3900
794,-37.2483,149.955,2013-12-29 00:00:00,(null)
794,-37.2483,149.955,2014-01-05 00:00:00,100
794,-37.2483,149.955,2014-01-27 00:00:00,(null)
794,-37.2483,149.955,2014-02-03 00:00:00,(null)
794,-37.2483,149.955,2014-04-06 00:00:00,(null)
794,-37.2483,149.955,2014-04-30 00:00:00,(null)
794,-37.2483,149.955,2014-05-05 00:00:00,(null)
794,-37.2408,149.926,2005-12-13 00:00:00,50
794,-37.2408,149.926,2006-04-11 00:00:00,(null)
794,-37.2408,149.926,2006-11-05 00:00:00,(null)
794,-37.2408,149.926,2006-12-19 00:00:00,(null)
794,-37.2408,149.926,2007-10-02 00:00:00,(null)
794,-37.2408,149.926,2007-10-31 00:00:00,(null)
794,-37.2408,149.926,2007-11-25 00:00:00,(null)
794,-37.2408,149.926,2008-01-06 00:00:00,(null)
794,-37.2408,149.926,2008-10-19 00:00:00,(null)
794,-37.2408,149.926,2009-09-05 00:00:00,(null)
794,-37.2408,149.926,2010-05-02 00:00:00,50
794,-37.2408,149.926,2010-08-01 00:00:00,(null)
794,-37.2408,149.926,2010-12-17 00:00:00,50
794,-37.2408,149.926,2012-01-17 00:00:00,50
794,-37.2408,149.926,2012-01-30 00:00:00,200
794,-37.2408,149.926,2012-02-15 00:00:00,50
794,-37.2408,149.926,2013-03-11 00:00:00,(null)
794,-37.2408,149.926,2013-12-29 00:00:00,50
794,-37.2408,149.926,2014-02-03 00:00:00,(null)
794,-37.0912,149.914,2006-08-16 00:00:00,(null)
794,-37.0912,149.914,2006-08-30 00:00:00,(null)
794,-37.0912,149.914,2006-09-13 00:00:00,200
794,-37.0912,149.914,2006-09-27 00:00:00,(null)
794,-37.0912,149.914,2006-10-11 00:00:00,100
794,-37.0912,149.914,2006-10-23 00:00:00,(null)
794,-37.0912,149.914,2006-11-08 00:00:00,50
794,-37.0912,149.914,2006-12-13 00:00:00,(null)
794,-37.0912,149.914,2007-01-10 00:00:00,(null)
794,-37.0912,149.914,2007-01-31 00:00:00,150
794,-37.0912,149.914,2007-08-15 00:00:00,(null)
794,-37.0912,149.914,2007-08-29 00:00:00,25
794,-37.0912,149.914,2007-11-28 00:00:00,(null)
794,-37.0912,149.914,2008-01-09 00:00:00,(null)
794,-37.0912,149.914,2008-01-23 00:00:00,(null)
794,-37.0912,149.914,2008-03-24 00:00:00,(null)
794,-37.0912,149.914,2008-06-11 00:00:00,(null)
794,-37.0912,149.914,2008-08-13 00:00:00,(null)
794,-37.0912,149.914,2008-08-27 00:00:00,(null)
794,-37.0912,149.914,2008-09-17 00:00:00,40
794,-37.0912,149.914,2008-09-29 00:00:00,(null)
794,-37.0912,149.914,2008-10-15 00:00:00,(null)
794,-37.0912,149.914,2008-10-29 00:00:00,(null)
794,-37.0912,149.914,2008-11-12 00:00:00,(null)
794,-37.0912,149.914,2008-11-20 00:00:00,(null)
794,-37.0912,149.914,2008-11-26 00:00:00,(null)
794,-37.0912,149.914,2009-01-28 00:00:00,(null)
794,-37.0912,149.914,2009-02-23 00:00:00,50
794,-37.0912,149.914,2009-11-24 00:00:00,100
794,-37.0912,149.914,2010-01-26 00:00:00,50
794,-37.0912,149.914,2010-12-20 00:00:00,150
794,-37.0912,149.914,2011-01-05 00:00:00,100
794,-37.0912,149.914,2011-01-19 00:00:00,150
794,-37.0912,149.914,2011-02-08 00:00:00,50
794,-37.0912,149.914,2011-11-08 00:00:00,200
794,-37.0912,149.914,2011-12-11 00:00:00,50
794,-37.0912,149.914,2011-12-19 00:00:00,50
794,-37.0912,149.914,2012-01-10 00:00:00,400
794,-37.0912,149.914,2012-10-10 00:00:00,110
794,-37.0912,149.914,2012-11-27 00:00:00,200
794,-37.0912,149.914,2012-12-11 00:00:00,200
794,-37.0912,149.914,2012-12-18 00:00:00,400
794,-37.0912,149.914,2013-01-08 00:00:00,150
794,-37.0912,149.914,2013-01-22 00:00:00,350
794,-37.0912,149.914,2013-02-13 00:00:00,50
794,-37.0912,149.914,2013-03-25 00:00:00,1600
794,-37.0912,149.914,2013-04-09 00:00:00,1900
794,-37.0912,149.914,2013-04-24 00:00:00,50
794,-37.0912,149.914,2013-05-07 00:00:00,50
794,-37.0912,149.914,2013-05-28 00:00:00,150
794,-37.0912,149.914,2013-06-11 00:00:00,(null)
794,-37.0912,149.914,2013-07-29 00:00:00,100
794,-37.0912,149.914,2013-08-14 00:00:00,(null)
794,-37.0912,149.914,2013-08-27 00:00:00,(null)
794,-37.0912,149.914,2013-09-12 00:00:00,50
794,-37.0912,149.914,2013-09-23 00:00:00,(null)
794,-37.0912,149.914,2013-10-15 00:00:00,(null)
794,-37.0912,149.914,2013-11-11 00:00:00,150
794,-37.0912,149.914,2013-11-26 00:00:00,50
794,-37.0912,149.914,2013-12-10 00:00:00,150
794,-37.0912,149.914,2013-12-16 00:00:00,450
794,-37.0912,149.914,2014-01-07 00:00:00,(null)
794,-37.0912,149.914,2014-01-28 00:00:00,50
794,-37.0912,149.914,2014-02-11 00:00:00,550
794,-37.0912,149.914,2014-02-27 00:00:00,200
794,-37.0912,149.914,2014-03-11 00:00:00,(null)
794,-37.0912,149.914,2014-03-25 00:00:00,350
794,-37.0763,149.892,2005-08-23 00:00:00,(null)
794,-37.0763,149.892,2005-10-11 00:00:00,(null)
794,-37.0763,149.892,2005-11-09 00:00:00,50
794,-37.0763,149.892,2005-11-23 00:00:00,50
794,-37.0763,149.892,2005-12-06 00:00:00,100
794,-37.0763,149.892,2006-02-22 00:00:00,100
794,-37.0763,149.892,2006-03-21 00:00:00,(null)
794,-37.0763,149.892,2006-05-30 00:00:00,(null)
794,-37.0763,149.892,2006-08-02 00:00:00,(null)
794,-37.0763,149.892,2006-09-13 00:00:00,500
794,-37.0763,149.892,2006-09-27 00:00:00,50
794,-37.0763,149.892,2006-10-11 00:00:00,150
794,-37.0763,149.892,2006-11-08 00:00:00,(null)
794,-37.0763,149.892,2006-12-13 00:00:00,(null)
794,-37.0763,149.892,2007-01-31 00:00:00,100
794,-37.0763,149.892,2007-04-11 00:00:00,(null)
794,-37.0763,149.892,2007-05-02 00:00:00,(null)
794,-37.0763,149.892,2007-05-30 00:00:00,50
794,-37.0763,149.892,2007-08-29 00:00:00,(null)
794,-37.0763,149.892,2007-09-05 00:00:00,30
794,-37.0763,149.892,2007-09-19 00:00:00,(null)
794,-37.0763,149.892,2007-10-17 00:00:00,50
794,-37.0763,149.892,2007-11-11 00:00:00,(null)
794,-37.0763,149.892,2007-11-28 00:00:00,(null)
794,-37.0763,149.892,2008-01-09 00:00:00,(null)
794,-37.0763,149.892,2008-01-23 00:00:00,(null)
794,-37.0763,149.892,2008-02-11 00:00:00,(null)
794,-37.0763,149.892,2008-03-05 00:00:00,(null)
794,-37.0763,149.892,2008-03-24 00:00:00,(null)
794,-37.0763,149.892,2008-04-17 00:00:00,(null)
794,-37.0763,149.892,2008-06-11 00:00:00,(null)
794,-37.0763,149.892,2008-08-13 00:00:00,(null)
794,-37.0763,149.892,2008-08-27 00:00:00,50
794,-37.0763,149.892,2008-09-17 00:00:00,(null)
794,-37.0763,149.892,2008-09-29 00:00:00,(null)
794,-37.0763,149.892,2008-10-15 00:00:00,50
794,-37.0763,149.892,2008-10-29 00:00:00,(null)
794,-37.0763,149.892,2008-11-26 00:00:00,(null)
794,-37.0763,149.892,2009-01-28 00:00:00,(null)
794,-37.0763,149.892,2009-02-11 00:00:00,(null)
794,-37.0763,149.892,2009-04-27 00:00:00,(null)
794,-37.0763,149.892,2009-05-14 00:00:00,(null)
794,-37.0763,149.892,2009-06-17 00:00:00,(null)
794,-37.0763,149.892,2009-09-22 00:00:00,(null)
794,-37.0763,149.892,2009-10-11 00:00:00,(null)
794,-37.0763,149.892,2009-11-11 00:00:00,(null)
794,-37.0763,149.892,2009-11-24 00:00:00,(null)
794,-37.0763,149.892,2009-12-08 00:00:00,50
794,-37.0763,149.892,2010-01-26 00:00:00,50
794,-37.0763,149.892,2010-02-08 00:00:00,(null)
794,-37.0763,149.892,2010-03-23 00:00:00,(null)
794,-37.0763,149.892,2010-04-13 00:00:00,(null)
794,-37.0763,149.892,2010-05-11 00:00:00,(null)
794,-37.0763,149.892,2010-05-25 00:00:00,(null)
794,-37.0763,149.892,2010-07-20 00:00:00,(null)
794,-37.0763,149.892,2010-12-20 00:00:00,150
794,-37.0763,149.892,2011-01-05 00:00:00,(null)
794,-37.0763,149.892,2011-02-08 00:00:00,200
794,-37.0763,149.892,2011-03-08 00:00:00,(null)
794,-37.0763,149.892,2011-10-17 00:00:00,(null)
794,-37.0763,149.892,2011-11-08 00:00:00,250
794,-37.0763,149.892,2011-11-22 00:00:00,(null)
794,-37.0763,149.892,2011-12-11 00:00:00,50
794,-37.0763,149.892,2011-12-19 00:00:00,50
794,-37.0763,149.892,2012-01-10 00:00:00,100
794,-37.0763,149.892,2012-10-10 00:00:00,110
794,-37.0763,149.892,2012-11-27 00:00:00,(null)
794,-37.0763,149.892,2012-12-11 00:00:00,200
794,-37.0763,149.892,2012-12-18 00:00:00,200
794,-37.0763,149.892,2013-01-08 00:00:00,200
794,-37.0763,149.892,2013-01-22 00:00:00,400
794,-37.0763,149.892,2013-02-13 00:00:00,50
794,-37.0763,149.892,2013-03-25 00:00:00,1500
794,-37.0763,149.892,2013-04-09 00:00:00,1200
794,-37.0763,149.892,2013-04-24 00:00:00,(null)
794,-37.0763,149.892,2013-05-07 00:00:00,(null)
794,-37.0763,149.892,2013-05-28 00:00:00,100
794,-37.0763,149.892,2013-06-11 00:00:00,50
794,-37.0763,149.892,2013-06-25 00:00:00,(null)
794,-37.0763,149.892,2013-07-29 00:00:00,150
794,-37.0763,149.892,2013-08-14 00:00:00,100
794,-37.0763,149.892,2013-08-27 00:00:00,(null)
794,-37.0763,149.892,2013-09-12 00:00:00,100
794,-37.0763,149.892,2013-09-23 00:00:00,50
794,-37.0763,149.892,2013-10-15 00:00:00,200
794,-37.0763,149.892,2013-10-29 00:00:00,50
794,-37.0763,149.892,2013-11-11 00:00:00,250
794,-37.0763,149.892,2013-11-26 00:00:00,100
794,-37.0763,149.892,2013-12-10 00:00:00,200
794,-37.0763,149.892,2013-12-16 00:00:00,700
794,-37.0763,149.892,2014-01-07 00:00:00,(null)
794,-37.0763,149.892,2014-01-28 00:00:00,(null)
794,-37.0763,149.892,2014-02-11 00:00:00,200
794,-37.0763,149.892,2014-02-27 00:00:00,100
794,-37.0763,149.892,2014-03-11 00:00:00,100
794,-37.0763,149.892,2014-03-25 00:00:00,250
794,-36.9674,149.889,2005-07-20 00:00:00,50
794,-36.9674,149.889,2005-08-09 00:00:00,(null)
794,-36.9674,149.889,2005-08-23 00:00:00,(null)
794,-36.9674,149.889,2005-10-11 00:00:00,(null)
794,-36.9674,149.889,2006-02-21 00:00:00,(null)
794,-36.9674,149.889,2006-08-15 00:00:00,(null)
794,-36.9674,149.889,2006-08-31 00:00:00,(null)
794,-36.9674,149.889,2006-10-11 00:00:00,100
794,-36.9674,149.889,2006-12-12 00:00:00,(null)
794,-36.9674,149.889,2007-02-14 00:00:00,(null)
794,-36.9674,149.889,2007-08-28 00:00:00,(null)
794,-36.9674,149.889,2007-10-23 00:00:00,(null)
794,-36.9674,149.889,2007-11-12 00:00:00,50
794,-36.9674,149.889,2007-12-19 00:00:00,(null)
794,-36.9674,149.889,2008-02-18 00:00:00,(null)
794,-36.9674,149.889,2008-02-27 00:00:00,40
794,-36.9674,149.889,2008-03-09 00:00:00,(null)
794,-36.9674,149.889,2008-06-09 00:00:00,(null)
794,-36.9674,149.889,2008-08-13 00:00:00,(null)
794,-36.9674,149.889,2008-09-09 00:00:00,(null)
794,-36.9674,149.889,2009-10-13 00:00:00,(null)
794,-36.9674,149.889,2009-11-30 00:00:00,50
794,-36.9674,149.889,2010-01-31 00:00:00,(null)
794,-36.9674,149.889,2010-03-17 00:00:00,(null)
794,-36.9674,149.889,2010-05-20 00:00:00,(null)
794,-36.9674,149.889,2010-10-27 00:00:00,50
794,-36.9674,149.889,2010-12-14 00:00:00,(null)
794,-36.9674,149.889,2010-12-20 00:00:00,(null)
794,-36.9674,149.889,2011-01-12 00:00:00,(null)
794,-36.9674,149.889,2011-02-23 00:00:00,(null)
794,-36.9674,149.889,2011-10-12 00:00:00,150
794,-36.9674,149.889,2011-10-26 00:00:00,50
794,-36.9674,149.889,2011-12-21 00:00:00,(null)
794,-36.9674,149.889,2012-01-19 00:00:00,(null)
794,-36.9674,149.889,2012-02-01 00:00:00,(null)
794,-36.9674,149.889,2012-12-10 00:00:00,100
794,-36.9674,149.889,2012-12-17 00:00:00,150
794,-36.9674,149.889,2013-01-08 00:00:00,200
794,-36.9674,149.889,2013-01-22 00:00:00,(null)
794,-36.9674,149.889,2013-02-06 00:00:00,(null)
794,-36.9674,149.889,2013-02-26 00:00:00,1000
794,-36.9674,149.889,2013-03-13 00:00:00,(null)
794,-36.9674,149.889,2013-03-26 00:00:00,500
794,-36.9674,149.889,2013-04-10 00:00:00,250
794,-36.9674,149.889,2013-04-16 00:00:00,150
794,-36.9674,149.889,2013-05-16 00:00:00,(null)
794,-36.9674,149.889,2013-06-25 00:00:00,(null)
794,-36.9674,149.889,2013-07-25 00:00:00,300
794,-36.9674,149.889,2013-08-26 00:00:00,(null)
794,-36.9674,149.889,2013-09-13 00:00:00,(null)
794,-36.9674,149.889,2013-09-23 00:00:00,100
794,-36.9674,149.889,2013-10-29 00:00:00,(null)
794,-36.9674,149.889,2013-11-17 00:00:00,100
794,-36.9674,149.889,2013-11-26 00:00:00,(null)
794,-36.9674,149.889,2013-12-31 00:00:00,(null)
794,-36.9674,149.889,2014-01-09 00:00:00,50
794,-36.9674,149.889,2014-01-28 00:00:00,50
794,-36.9674,149.889,2014-02-13 00:00:00,(null)
794,-36.9674,149.889,2014-03-18 00:00:00,50
794,-36.9674,149.889,2014-05-28 00:00:00,(null)
794,-36.8985,149.887,2005-08-16 00:00:00,50
794,-36.8985,149.887,2006-02-08 00:00:00,50
794,-36.8985,149.887,2006-02-20 00:00:00,50
794,-36.8985,149.887,2006-10-30 00:00:00,50
794,-36.8985,149.887,2007-02-06 00:00:00,100
794,-36.8985,149.887,2007-04-17 00:00:00,(null)
794,-36.8985,149.887,2007-05-28 00:00:00,50
794,-36.8985,149.887,2007-09-04 00:00:00,50
794,-36.8985,149.887,2007-10-15 00:00:00,100
794,-36.8985,149.887,2007-10-29 00:00:00,(null)
794,-36.8985,149.887,2007-11-12 00:00:00,(null)
794,-36.8985,149.887,2008-09-08 00:00:00,(null)
794,-36.8985,149.887,2008-09-28 00:00:00,50
794,-36.8985,149.887,2008-10-15 00:00:00,(null)
794,-36.8985,149.887,2010-02-03 00:00:00,(null)
794,-36.8985,149.887,2010-04-08 00:00:00,(null)
794,-36.8985,149.887,2010-05-11 00:00:00,(null)
794,-36.8985,149.887,2010-05-17 00:00:00,(null)
794,-36.8985,149.887,2010-07-30 00:00:00,(null)
794,-36.8985,149.887,2010-12-07 00:00:00,50
794,-36.8985,149.887,2011-08-17 00:00:00,50
794,-36.8985,149.887,2012-12-02 00:00:00,50
794,-36.8985,149.887,2013-04-14 00:00:00,50
794,-36.8985,149.887,2013-09-08 00:00:00,(null)
794,-36.8985,149.887,2013-10-20 00:00:00,50
794,-36.8985,149.887,2013-11-17 00:00:00,650
794,-36.8985,149.887,2013-12-01 00:00:00,400
794,-36.8985,149.887,2013-12-15 00:00:00,600
794,-36.8985,149.887,2013-12-29 00:00:00,250
794,-36.8985,149.887,2014-01-12 00:00:00,(null)
794,-36.8985,149.887,2014-02-09 00:00:00,150
794,-36.8985,149.887,2014-03-09 00:00:00,(null)
794,-36.8985,149.887,2014-03-24 00:00:00,50
794,-36.8926,149.92,2005-09-13 00:00:00,50
794,-36.8926,149.92,2005-11-29 00:00:00,(null)
794,-36.8926,149.92,2005-12-08 00:00:00,150
794,-36.8926,149.92,2006-01-10 00:00:00,(null)
794,-36.8926,149.92,2006-01-24 00:00:00,(null)
794,-36.8926,149.92,2006-02-08 00:00:00,250
794,-36.8926,149.92,2006-02-20 00:00:00,(null)
794,-36.8926,149.92,2006-03-06 00:00:00,(null)
794,-36.8926,149.92,2006-08-21 00:00:00,50
794,-36.8926,149.92,2006-09-04 00:00:00,50
794,-36.8926,149.92,2006-09-19 00:00:00,(null)
794,-36.8926,149.92,2006-10-02 00:00:00,(null)
794,-36.8926,149.92,2006-10-30 00:00:00,250
794,-36.8926,149.92,2007-01-12 00:00:00,25
794,-36.8926,149.92,2007-09-04 00:00:00,(null)
794,-36.8926,149.92,2007-10-15 00:00:00,(null)
794,-36.8926,149.92,2007-10-29 00:00:00,50
794,-36.8926,149.92,2007-11-12 00:00:00,250
794,-36.8926,149.92,2007-12-18 00:00:00,(null)
794,-36.8926,149.92,2008-04-14 00:00:00,50
794,-36.8926,149.92,2008-09-08 00:00:00,(null)
794,-36.8926,149.92,2008-09-28 00:00:00,(null)
794,-36.8926,149.92,2008-10-15 00:00:00,(null)
794,-36.8926,149.92,2009-03-17 00:00:00,50
794,-36.8926,149.92,2009-04-27 00:00:00,50
794,-36.8926,149.92,2010-02-03 00:00:00,(null)
794,-36.8926,149.92,2010-02-23 00:00:00,(null)
794,-36.8926,149.92,2010-03-16 00:00:00,(null)
794,-36.8926,149.92,2010-05-11 00:00:00,150
794,-36.8926,149.92,2010-05-24 00:00:00,(null)
794,-36.8926,149.92,2010-07-20 00:00:00,50
794,-36.8926,149.92,2010-07-30 00:00:00,(null)
794,-36.8926,149.92,2010-09-28 00:00:00,50
794,-36.8926,149.92,2010-11-23 00:00:00,(null)
794,-36.8926,149.92,2010-12-07 00:00:00,(null)
794,-36.8926,149.92,2011-01-18 00:00:00,(null)
794,-36.8926,149.92,2011-10-23 00:00:00,50
794,-36.8926,149.92,2011-11-09 00:00:00,50
794,-36.8926,149.92,2011-12-07 00:00:00,(null)
794,-36.8926,149.92,2012-01-02 00:00:00,50
794,-36.8926,149.92,2012-01-09 00:00:00,100
794,-36.8926,149.92,2012-01-16 00:00:00,50
794,-36.8926,149.92,2012-10-08 00:00:00,50
794,-36.8926,149.92,2012-10-21 00:00:00,150
794,-36.8926,149.92,2012-11-21 00:00:00,150
794,-36.8926,149.92,2012-12-16 00:00:00,150
794,-36.8926,149.92,2013-01-21 00:00:00,50
794,-36.8926,149.92,2013-02-05 00:00:00,250
794,-36.8926,149.92,2013-02-17 00:00:00,(null)
794,-36.8926,149.92,2013-03-18 00:00:00,300
794,-36.8926,149.92,2013-04-01 00:00:00,150
794,-36.8926,149.92,2013-04-14 00:00:00,(null)
794,-36.8926,149.92,2013-05-12 00:00:00,50
794,-36.8926,149.92,2013-05-26 00:00:00,100
794,-36.8926,149.92,2013-06-26 00:00:00,50
794,-36.8926,149.92,2013-08-04 00:00:00,150
794,-36.8926,149.92,2013-08-18 00:00:00,100
794,-36.8926,149.92,2013-09-08 00:00:00,100
794,-36.8926,149.92,2013-09-25 00:00:00,50
794,-36.8926,149.92,2013-10-20 00:00:00,350
794,-36.8926,149.92,2013-11-05 00:00:00,150
794,-36.8926,149.92,2013-11-17 00:00:00,50
794,-36.8926,149.92,2013-12-01 00:00:00,300
794,-36.8926,149.92,2013-12-15 00:00:00,350
794,-36.8926,149.92,2013-12-29 00:00:00,250
794,-36.8926,149.92,2014-01-12 00:00:00,50
794,-36.8926,149.92,2014-01-29 00:00:00,250
794,-36.8926,149.92,2014-02-09 00:00:00,(null)
794,-36.8926,149.92,2014-03-09 00:00:00,100
794,-36.8926,149.92,2014-03-24 00:00:00,150
794,-36.8926,149.92,2014-07-08 00:00:00,(null)
794,-36.8926,149.92,2014-07-21 00:00:00,(null)
794,-36.6747,149.986,2005-11-14 00:00:00,(null)
794,-36.6747,149.986,2006-01-30 00:00:00,(null)
794,-36.6747,149.986,2006-03-06 00:00:00,(null)
794,-36.6747,149.986,2006-03-12 00:00:00,(null)
794,-36.6747,149.986,2006-10-09 00:00:00,100
794,-36.6747,149.986,2006-11-01 00:00:00,(null)
794,-36.6747,149.986,2007-10-30 00:00:00,(null)
794,-36.6747,149.986,2007-11-26 00:00:00,(null)
794,-36.6747,149.986,2008-01-29 00:00:00,(null)
794,-36.6234,150.017,2005-08-16 00:00:00,(null)
794,-36.6234,150.017,2005-09-21 00:00:00,50
794,-36.6234,150.017,2005-10-05 00:00:00,50
794,-36.6234,150.017,2005-11-22 00:00:00,(null)
794,-36.6234,150.017,2005-12-05 00:00:00,100
794,-36.6234,150.017,2006-01-30 00:00:00,100
794,-36.6234,150.017,2006-02-13 00:00:00,(null)
794,-36.6234,150.017,2006-03-15 00:00:00,(null)
794,-36.6234,150.017,2006-09-06 00:00:00,300
794,-36.6234,150.017,2006-10-16 00:00:00,50
794,-36.6234,150.017,2006-12-17 00:00:00,50
794,-36.6234,150.017,2007-02-26 00:00:00,50
794,-36.6234,150.017,2007-06-11 00:00:00,(null)
794,-36.6234,150.017,2007-08-22 00:00:00,50
794,-36.6234,150.017,2007-09-05 00:00:00,100
794,-36.6234,150.017,2007-10-04 00:00:00,50
794,-36.6234,150.017,2007-10-17 00:00:00,(null)
794,-36.6234,150.017,2007-12-05 00:00:00,(null)
794,-36.6234,150.017,2008-08-13 00:00:00,(null)
794,-36.6234,150.017,2008-11-18 00:00:00,50
794,-36.6234,150.017,2009-01-13 00:00:00,(null)
794,-36.6234,150.017,2009-04-28 00:00:00,(null)
794,-36.6234,150.017,2009-10-26 00:00:00,(null)
794,-36.6234,150.017,2009-11-25 00:00:00,50
794,-36.6234,150.017,2009-12-07 00:00:00,150
794,-36.6234,150.017,2010-02-02 00:00:00,100
794,-36.6234,150.017,2010-03-22 00:00:00,(null)
794,-36.6234,150.017,2010-04-07 00:00:00,(null)
794,-36.6234,150.017,2010-08-09 00:00:00,50
794,-36.6234,150.017,2010-08-23 00:00:00,(null)
794,-36.6234,150.017,2010-11-22 00:00:00,(null)
794,-36.6234,150.017,2010-12-12 00:00:00,(null)
794,-36.6234,150.017,2011-01-25 00:00:00,(null)
794,-36.6234,150.017,2011-04-06 00:00:00,(null)
794,-36.6234,150.017,2011-11-14 00:00:00,(null)
794,-36.6234,150.017,2012-01-09 00:00:00,(null)
794,-36.6234,150.017,2012-11-26 00:00:00,(null)
794,-36.6234,150.017,2012-12-11 00:00:00,100
