LATITUDE,LONGITUDE,SAMPLE_DATE,BIOREGION,CELLS_L
-38.42292,144.41048,2015-11-13 09:19:45,South-east,0
-38.63245,144.0799,2015-11-13 10:37:43,South-east,0
-38.63245,144.0799,2015-11-13 10:37:43,South-east,0
-38.84104,143.7474,2015-11-13 11:55:41,South-east,0
-38.84104,143.7474,2015-11-13 11:55:41,South-east,0
-38.90916,143.3745,2015-11-13 13:13:39,South-east,0
-38.90916,143.3745,2015-11-13 13:13:39,South-east,0
-38.82712,142.9608,2015-11-13 14:31:37,South-east,0
-38.82712,142.9608,2015-11-13 14:31:37,South-east,0
-38.74361,142.54806,2015-11-13 15:49:36,South-east,0
-38.74361,142.54806,2015-11-13 15:49:36,South-east,0
-38.65866,142.1363,2015-11-13 17:07:34,South-east,0
-38.65866,142.1363,2015-11-13 17:07:34,South-east,0
-38.57227,141.72552,2015-11-13 18:25:32,South-east,0
-38.57227,141.72552,2015-11-13 18:25:32,South-east,0
-38.47224,141.32221,2015-11-13 19:43:30,South-east,0
-38.47224,141.32221,2015-11-13 19:43:30,South-east,0
-38.30536,140.95506,2015-11-13 21:01:29,South-east,0
-38.30536,140.95506,2015-11-13 21:01:29,South-east,0
-38.13735,140.58961,2015-11-13 22:19:27,South-east,0
-38.13735,140.58961,2015-11-13 22:19:27,South-east,0
-37.9281,140.27005,2015-11-13 23:37:25,South-east,0
-37.9281,140.27005,2015-11-13 23:37:25,South-east,0
-37.66573,140.01008,2015-11-14 00:55:23,South-east,0
-37.66573,140.01008,2015-11-14 00:55:23,South-east,0
-37.4028,139.75195,2015-11-14 02:13:22,South-east,0
-37.4028,139.75195,2015-11-14 02:13:22,South-east,0
-37.13931,139.49562,2015-11-14 03:31:20,South-east,0
-37.13931,139.49562,2015-11-14 03:31:20,South-east,0
-36.87526,139.24107,2015-11-14 04:49:18,South-east,0
-36.87526,139.24107,2015-11-14 04:49:18,South-east,0
-36.61068,138.98828,2015-11-14 06:07:16,South-east,0
-36.61068,138.98828,2015-11-14 06:07:16,South-east,0
-36.34557,138.73721,2015-11-14 07:25:14,South-east,0
-36.34557,138.73721,2015-11-14 07:25:14,South-east,0
-35.45645,135.36736,2015-11-15 22:08:54,South-west,0
-35.45645,135.36736,2015-11-15 22:08:54,South-west,0
-35.46728,134.95952,2015-11-15 23:20:10,South-west,0
-35.46728,134.95952,2015-11-15 23:20:10,South-west,0
-35.47674,134.55158,2015-11-16 00:31:27,South-west,0
-35.47674,134.55158,2015-11-16 00:31:27,South-west,0
-29.38953,153.69342,2016-07-28 23:07:56,Temperate East,0
-29.38953,153.69342,2016-07-28 23:07:56,Temperate East,0
-29.62984,153.47286,2016-07-29 00:11:23,Temperate East,0
-29.62984,153.47286,2016-07-29 00:11:23,Temperate East,0
-30.28705,153.33439,2016-07-29 02:18:16,Temperate East,0
-30.28705,153.33439,2016-07-29 02:18:16,Temperate East,0
-30.6156,153.26446,2016-07-29 03:21:43,Temperate East,0
-30.6156,153.26446,2016-07-29 03:21:43,Temperate East,0
-30.94411,153.19405,2016-07-29 04:25:10,Temperate East,0
-30.94411,153.19405,2016-07-29 04:25:10,Temperate East,0
-31.27258,153.12316,2016-07-29 05:28:37,Temperate East,0
-31.27258,153.12316,2016-07-29 05:28:37,Temperate East,0
-31.60102,153.05177,2016-07-29 06:32:04,Temperate East,0
-31.60102,153.05177,2016-07-29 06:32:04,Temperate East,0
-31.92941,152.97988,2016-07-29 07:35:30,Temperate East,0
-31.92941,152.97988,2016-07-29 07:35:30,Temperate East,0
-35.30771,123.91205,2014-09-23 11:52:52,South-west,0
-35.30771,123.91205,2014-09-23 11:52:52,South-west,0
-35.30347,123.50481,2014-09-23 13:07:04,South-west,0
-35.30347,123.50481,2014-09-23 13:07:04,South-west,0
-35.29786,123.09763,2014-09-23 14:21:16,South-west,0
-35.29786,123.09763,2014-09-23 14:21:16,South-west,0
-35.29089,122.69051,2014-09-23 15:35:28,South-west,0
-35.29089,122.69051,2014-09-23 15:35:28,South-west,0
-35.28886,122.28336,2014-09-23 16:49:40,South-west,0
-35.28886,122.28336,2014-09-23 16:49:40,South-west,0
-35.2885,121.87617,2014-09-23 18:03:51,South-west,0
-35.2885,121.87617,2014-09-23 18:03:51,South-west,0
-35.28677,121.469,2014-09-23 19:18:03,South-west,0
-35.28677,121.469,2014-09-23 19:18:03,South-west,0
-35.28451,121.06185,2014-09-23 20:32:15,South-west,0
-35.28451,121.06185,2014-09-23 20:32:15,South-west,0
-35.28227,120.6547,2014-09-23 21:46:27,South-west,0
-35.28227,120.6547,2014-09-23 21:46:27,South-west,0
-35.27866,120.24758,2014-09-23 23:00:39,South-west,0
-35.27866,120.24758,2014-09-23 23:00:39,South-west,0
-35.27369,119.8405,2014-09-24 00:14:51,South-west,0
-35.27369,119.8405,2014-09-24 00:14:51,South-west,0
-35.26891,119.43345,2014-09-24 01:29:03,South-west,0
-35.26891,119.43345,2014-09-24 01:29:03,South-west,0
-35.26286,119.02644,2014-09-24 02:43:15,South-west,0
-35.26286,119.02644,2014-09-24 02:43:15,South-west,0
-35.25546,118.61951,2014-09-24 03:57:26,South-west,0
-35.25546,118.61951,2014-09-24 03:57:26,South-west,0
-35.48482,134.14355,2015-11-16 01:42:43,South-west,6.6667
-35.48482,134.14355,2015-11-16 01:42:43,South-west,6.6667
-35.49153,133.73544,2015-11-16 02:53:59,South-west,0
-35.49153,133.73544,2015-11-16 02:53:59,South-west,0
-35.49686,133.32728,2015-11-16 04:05:15,South-west,0
-35.49686,133.32728,2015-11-16 04:05:15,South-west,0
-35.50082,132.91906,2015-11-16 05:16:32,South-west,0
-35.50082,132.91906,2015-11-16 05:16:32,South-west,0
-35.50341,132.51082,2015-11-16 06:27:48,South-west,0
-35.50341,132.51082,2015-11-16 06:27:48,South-west,0
-35.50462,132.10255,2015-11-16 07:39:04,South-west,0
-35.50462,132.10255,2015-11-16 07:39:04,South-west,0
-35.50445,131.69428,2015-11-16 08:50:20,South-west,0
-35.50445,131.69428,2015-11-16 08:50:20,South-west,0
-35.50291,131.28601,2015-11-16 10:01:37,South-west,0
-35.50291,131.28601,2015-11-16 10:01:37,South-west,0
-35.5,130.87777,2015-11-16 11:12:53,South-west,0
-35.5,130.87777,2015-11-16 11:12:53,South-west,0
-35.45364,128.42958,2015-11-16 18:20:30,South-west,0
-35.45364,128.42958,2015-11-16 18:20:30,South-west,0
-35.44111,128.02189,2015-11-16 19:31:47,South-west,0
-35.44111,128.02189,2015-11-16 19:31:47,South-west,0
-35.42721,127.61433,2015-11-16 20:43:03,South-west,0
-35.42721,127.61433,2015-11-16 20:43:03,South-west,0
-35.41195,127.20692,2015-11-16 21:54:19,South-west,0
-35.41195,127.20692,2015-11-16 21:54:19,South-west,0
-35.39813,126.78073,2015-11-16 23:23:27,South-west,0
-35.39813,126.78073,2015-11-16 23:23:27,South-west,0
-35.4091,126.37319,2015-11-17 00:31:08,South-west,0
-35.4091,126.37319,2015-11-17 00:31:08,South-west,0
-35.41869,125.96555,2015-11-17 01:38:49,South-west,0
-35.41869,125.96555,2015-11-17 01:38:49,South-west,0
-35.42691,125.55781,2015-11-17 02:46:31,South-west,0
-35.42691,125.55781,2015-11-17 02:46:31,South-west,0
-35.43377,125.15,2015-11-17 03:54:12,South-west,0
-35.43377,125.15,2015-11-17 03:54:12,South-west,0
-35.43925,124.74213,2015-11-17 05:01:53,South-west,0
-35.43925,124.74213,2015-11-17 05:01:53,South-west,0
-35.44336,124.33421,2015-11-17 06:09:34,South-west,0
-35.44336,124.33421,2015-11-17 06:09:34,South-west,0
-35.44609,123.92625,2015-11-17 07:17:15,South-west,0
-35.44609,123.92625,2015-11-17 07:17:15,South-west,0
-34.91228,151.04022,2016-07-30 10:29:31,Temperate East,0
-34.91228,151.04022,2016-07-30 10:29:31,Temperate East,0
-35.24437,151.02569,2016-07-30 11:44:39,Temperate East,0
-35.24437,151.02569,2016-07-30 11:44:39,Temperate East,0
-32.25777,152.90747,2016-07-29 08:38:57,Temperate East,0
-32.25777,152.90747,2016-07-29 08:38:57,Temperate East,0
-34.5784,151.03854,2016-07-30 09:14:23,Temperate East,0
-34.5784,151.03854,2016-07-30 09:14:23,Temperate East,0
-35.56618,150.91739,2016-07-30 12:59:48,Temperate East,0
-35.56618,150.91739,2016-07-30 12:59:48,Temperate East,0
-35.88788,150.80822,2016-07-30 14:14:56,Temperate East,0
-35.88788,150.80822,2016-07-30 14:14:56,Temperate East,0
-36.20949,150.69816,2016-07-30 15:30:04,Temperate East,0
-36.20949,150.69816,2016-07-30 15:30:04,Temperate East,0
-36.531,150.5872,2016-07-30 16:45:12,Temperate East,0
-36.531,150.5872,2016-07-30 16:45:12,Temperate East,0
-36.8524,150.4753,2016-07-30 18:00:20,South-east,0
-36.8524,150.4753,2016-07-30 18:00:20,South-east,0
-37.17369,150.36246,2016-07-30 19:15:28,South-east,0
-37.17369,150.36246,2016-07-30 19:15:28,South-east,0
-37.49488,150.24866,2016-07-30 20:30:36,South-east,0
-37.49488,150.24866,2016-07-30 20:30:36,South-east,0
-37.72441,149.96902,2016-07-30 21:45:45,South-east,0
-37.72441,149.96902,2016-07-30 21:45:45,South-east,0
-37.92005,149.62823,2016-07-30 23:00:53,South-east,0
-37.92005,149.62823,2016-07-30 23:00:53,South-east,0
-38.11471,149.28563,2016-07-31 00:16:01,South-east,0
-38.11471,149.28563,2016-07-31 00:16:01,South-east,0
-38.30836,148.9412,2016-07-31 01:31:09,South-east,0
-38.30836,148.9412,2016-07-31 01:31:09,South-east,0
-38.501,148.59493,2016-07-31 02:46:17,South-east,0
-38.501,148.59493,2016-07-31 02:46:17,South-east,0
-38.69262,148.24681,2016-07-31 04:01:25,South-east,0
-38.69262,148.24681,2016-07-31 04:01:25,South-east,0
-38.80341,147.84557,2016-07-31 05:16:34,South-east,0
-38.80341,147.84557,2016-07-31 05:16:34,South-east,0
-38.90961,147.44105,2016-07-31 06:31:42,South-east,0
-38.90961,147.44105,2016-07-31 06:31:42,South-east,0
-39.01441,147.03532,2016-07-31 07:46:50,South-east,0
-39.01441,147.03532,2016-07-31 07:46:50,South-east,0
-39.1178,146.62839,2016-07-31 09:01:58,South-east,0
-39.1178,146.62839,2016-07-31 09:01:58,South-east,0
-35.44746,123.51828,2015-11-17 08:24:56,South-west,0
-35.44746,123.51828,2015-11-17 08:24:56,South-west,0
-35.44745,123.11029,2015-11-17 09:32:37,South-west,0
-35.44745,123.11029,2015-11-17 09:32:37,South-west,0
-35.44607,122.70232,2015-11-17 10:40:18,South-west,0
-35.44607,122.70232,2015-11-17 10:40:18,South-west,0
-35.44332,122.29436,2015-11-17 11:47:59,South-west,0
-35.44332,122.29436,2015-11-17 11:47:59,South-west,0
-35.43919,121.88644,2015-11-17 12:55:40,South-west,0
-35.43919,121.88644,2015-11-17 12:55:40,South-west,0
-35.4337,121.47857,2015-11-17 14:03:21,South-west,0
-35.4337,121.47857,2015-11-17 14:03:21,South-west,0
-35.42683,121.07076,2015-11-17 15:11:03,South-west,0
-35.42683,121.07076,2015-11-17 15:11:03,South-west,0
-35.41859,120.66302,2015-11-17 16:18:44,South-west,0
-35.41859,120.66302,2015-11-17 16:18:44,South-west,0
-35.40898,120.25538,2015-11-17 17:26:25,South-west,0
-35.40898,120.25538,2015-11-17 17:26:25,South-west,0
-35.398,119.84784,2015-11-17 18:34:06,South-west,0
-35.398,119.84784,2015-11-17 18:34:06,South-west,0
-35.38566,119.44042,2015-11-17 19:41:47,South-west,0
-35.38566,119.44042,2015-11-17 19:41:47,South-west,0
-35.37194,119.03313,2015-11-17 20:49:28,South-west,0
-35.37194,119.03313,2015-11-17 20:49:28,South-west,0
-35.35686,118.62599,2015-11-17 21:57:09,South-west,0
-35.35686,118.62599,2015-11-17 21:57:09,South-west,0
-35.34042,118.219,2015-11-17 23:04:50,South-west,0
-35.34042,118.219,2015-11-17 23:04:50,South-west,0
-44.3051,146.1838,2015-12-09 21:55:00,South-east,0
-44.3051,146.1838,2015-12-09 21:55:00,South-east,0
-44.5364,145.8458,2015-12-09 23:59:00,South-east,0
-44.5364,145.8458,2015-12-09 23:59:00,South-east,0
-38.7062,143.97322,2014-11-30 17:35:38,South-east,0
-38.7062,143.97322,2014-11-30 17:35:38,South-east,0
-38.50223,144.30974,2014-11-30 16:28:24,South-east,0
-38.50223,144.30974,2014-11-30 16:28:24,South-east,0
-38.9092,143.63479,2014-11-30 18:42:51,South-east,0
-38.9092,143.63479,2014-11-30 18:42:51,South-east,0
-38.91233,143.24043,2014-11-30 19:50:05,South-east,0
-38.91233,143.24043,2014-11-30 19:50:05,South-east,0
-38.83519,142.82517,2014-11-30 20:57:19,South-east,0
-38.83519,142.82517,2014-11-30 20:57:19,South-east,0
-38.75657,142.41081,2014-11-30 22:04:32,South-east,0
-38.75657,142.41081,2014-11-30 22:04:32,South-east,0
-38.6765,141.99737,2014-11-30 23:11:46,South-east,0
-38.6765,141.99737,2014-11-30 23:11:46,South-east,0
-38.59497,141.58486,2014-12-01 00:18:59,South-east,0
-38.59497,141.58486,2014-12-01 00:18:59,South-east,0
-38.45427,141.20175,2014-12-01 01:26:13,South-east,0
-38.45427,141.20175,2014-12-01 01:26:13,South-east,0
-38.29774,140.82739,2014-12-01 02:33:26,South-east,0
-38.29774,140.82739,2014-12-01 02:33:26,South-east,0
-38.14002,140.45464,2014-12-01 03:40:40,South-east,0
-38.14002,140.45464,2014-12-01 03:40:40,South-east,0
-37.98114,140.08351,2014-12-01 04:47:53,South-east,0
-37.98114,140.08351,2014-12-01 04:47:53,South-east,0
-37.71918,139.83087,2014-12-01 05:55:07,South-east,0
-37.71918,139.83087,2014-12-01 05:55:07,South-east,0
-37.44255,139.59622,2014-12-01 07:02:20,South-east,0
-37.44255,139.59622,2014-12-01 07:02:20,South-east,0
-37.16545,139.3633,2014-12-01 08:09:34,South-east,0
-37.16545,139.3633,2014-12-01 08:09:34,South-east,0
-36.88791,139.13208,2014-12-01 09:16:48,South-east,0
-36.88791,139.13208,2014-12-01 09:16:48,South-east,0
-36.60992,138.90254,2014-12-01 10:24:01,South-east,0
-36.60992,138.90254,2014-12-01 10:24:01,South-east,0
-36.33149,138.67465,2014-12-01 11:31:15,South-east,0
-36.33149,138.67465,2014-12-01 11:31:15,South-east,0
-36.05264,138.44839,2014-12-01 12:38:28,South-east,0
-36.05264,138.44839,2014-12-01 12:38:28,South-east,0
-44.7611,145.5017,2015-12-10 02:07:00,South-east,0
-44.7611,145.5017,2015-12-10 02:07:00,South-east,0
-44.9672,145.1323,2015-12-10 04:07:00,South-east,0
-44.9672,145.1323,2015-12-10 04:07:00,South-east,0
-45.1908,144.7851,2015-12-10 05:55:00,South-east,0
-45.1908,144.7851,2015-12-10 05:55:00,South-east,0
-45.4095,144.4259,2015-12-10 07:44:00,South-east,0
-45.4095,144.4259,2015-12-10 07:44:00,South-east,0
-45.6238,144.0589,2015-12-10 09:33:00,South-east,0
-45.6238,144.0589,2015-12-10 09:33:00,South-east,0
-45.8549,143.7182,2015-12-10 11:20:00,South-east,0
-45.8549,143.7182,2015-12-10 11:20:00,South-east,0
-46.0837,143.3685,2015-12-10 13:08:00,South-east,0
-46.0837,143.3685,2015-12-10 13:08:00,South-east,0
-46.1166,143.3216,2016-01-05 19:43:00,South-east,0
-46.1166,143.3216,2016-01-05 19:43:00,South-east,0
-45.8924,143.6761,2016-01-05 21:11:00,South-east,0
-45.8924,143.6761,2016-01-05 21:11:00,South-east,0
-45.6754,144.0376,2016-01-05 22:37:00,South-east,0
-45.6754,144.0376,2016-01-05 22:37:00,South-east,0
-45.4533,144.3988,2016-01-06 00:05:00,South-east,0
-45.4533,144.3988,2016-01-06 00:05:00,South-east,0
-35.45398,135.62026,2014-12-02 20:23:07,South-west,0
-35.45398,135.62026,2014-12-02 20:23:07,South-west,0
-35.4573,135.21226,2014-12-02 21:34:42,South-west,0
-35.4573,135.21226,2014-12-02 21:34:42,South-west,0
-35.45925,134.80423,2014-12-02 22:46:18,South-west,0
-35.45925,134.80423,2014-12-02 22:46:18,South-west,0
-35.45982,134.39618,2014-12-02 23:57:54,South-west,0
-35.45982,134.39618,2014-12-02 23:57:54,South-west,0
-35.45902,133.98814,2014-12-03 01:09:29,South-west,0
-35.45902,133.98814,2014-12-03 01:09:29,South-west,0
-35.45684,133.58011,2014-12-03 02:21:05,South-west,0
-35.45684,133.58011,2014-12-03 02:21:05,South-west,0
-38.86069,142.92785,2013-11-03 04:19:38,South-east,0
-38.86069,142.92785,2013-11-03 04:19:38,South-east,0
-38.78138,142.51355,2013-11-03 05:53:22,South-east,0
-38.78138,142.51355,2013-11-03 05:53:22,South-east,0
-38.70061,142.10019,2013-11-03 07:27:06,South-east,0
-38.70061,142.10019,2013-11-03 07:27:06,South-east,0
-38.6184,141.68777,2013-11-03 09:00:50,South-east,0
-38.6184,141.68777,2013-11-03 09:00:50,South-east,0
-38.49892,141.29429,2013-11-03 10:34:34,South-east,0
-38.49892,141.29429,2013-11-03 10:34:34,South-east,0
-38.33926,140.92184,2013-11-03 12:08:17,South-east,0
-38.33926,140.92184,2013-11-03 12:08:17,South-east,0
-38.17843,140.55104,2013-11-03 13:42:01,South-east,0
-38.17843,140.55104,2013-11-03 13:42:01,South-east,0
-38.01644,140.18188,2013-11-03 15:15:45,South-east,0
-38.01644,140.18188,2013-11-03 15:15:45,South-east,0
-37.79075,139.88714,2013-11-03 16:49:29,South-east,0
-37.79075,139.88714,2013-11-03 16:49:29,South-east,0
-37.51349,139.65344,2013-11-03 18:23:13,South-east,0
-37.51349,139.65344,2013-11-03 18:23:13,South-east,0
-37.23577,139.42148,2013-11-03 19:56:57,South-east,0
-37.23577,139.42148,2013-11-03 19:56:57,South-east,0
-36.9576,139.19121,2013-11-03 21:30:41,South-east,3.3333
-36.9576,139.19121,2013-11-03 21:30:41,South-east,3.3333
-36.67899,138.96263,2013-11-03 23:04:24,South-east,0
-36.67899,138.96263,2013-11-03 23:04:24,South-east,0
-36.39994,138.7357,2013-11-04 00:38:08,South-east,0
-36.39994,138.7357,2013-11-04 00:38:08,South-east,0
-36.12047,138.51039,2013-11-04 02:11:52,South-east,0
-36.12047,138.51039,2013-11-04 02:11:52,South-east,0
-35.8541,138.26748,2013-11-04 03:45:36,South-east,0
-35.8541,138.26748,2013-11-04 03:45:36,South-east,0
-45.2279,144.7414,2016-01-06 01:32:00,South-east,0
-45.2279,144.7414,2016-01-06 01:32:00,South-east,0
-45.0028,145.0876,2016-01-06 03:08:00,South-east,0
-45.0028,145.0876,2016-01-06 03:08:00,South-east,0
-44.7829,145.442,2016-01-06 04:49:00,South-east,0
-44.7829,145.442,2016-01-06 04:49:00,South-east,0
-44.559,145.7892,2016-01-06 06:31:00,South-east,0
-44.559,145.7892,2016-01-06 06:31:00,South-east,0
-44.3325,146.131,2016-01-06 08:12:00,South-east,0
-44.3325,146.131,2016-01-06 08:12:00,South-east,0
-45.3745,143.6476,2016-01-12 03:10:00,South-east,0
-45.3745,143.6476,2016-01-12 03:10:00,South-east,0
-35.37542,128.46921,2014-12-03 04:19:24,South-west,0
-35.37542,128.46921,2014-12-03 04:19:24,South-west,0
-35.38211,128.06166,2014-12-03 06:13:28,South-west,0
-35.38211,128.06166,2014-12-03 06:13:28,South-west,0
-35.38744,127.65404,2014-12-03 08:07:32,South-west,0
-35.38744,127.65404,2014-12-03 08:07:32,South-west,0
-35.39139,127.24638,2014-12-03 10:01:36,South-west,0
-35.39139,127.24638,2014-12-03 10:01:36,South-west,0
-35.39397,126.83868,2014-12-03 11:55:40,South-west,0
-35.39397,126.83868,2014-12-03 11:55:40,South-west,0
-35.4533,133.17211,2014-12-03 03:32:41,South-west,0
-35.4533,133.17211,2014-12-03 03:32:41,South-west,0
-35.44838,132.76416,2014-12-03 04:44:16,South-west,0
-35.44838,132.76416,2014-12-03 04:44:16,South-west,0
-35.44209,132.35626,2014-12-03 05:55:52,South-west,0
-35.44209,132.35626,2014-12-03 05:55:52,South-west,0
-35.43443,131.94843,2014-12-03 07:07:28,South-west,0
-35.43443,131.94843,2014-12-03 07:07:28,South-west,0
-35.42539,131.54069,2014-12-03 08:19:03,South-west,0
-35.42539,131.54069,2014-12-03 08:19:03,South-west,0
-35.41499,131.13304,2014-12-03 09:30:39,South-west,0
-35.41499,131.13304,2014-12-03 09:30:39,South-west,0
-35.40321,130.72551,2014-12-03 10:42:15,South-west,0
-35.40321,130.72551,2014-12-03 10:42:15,South-west,0
-35.39518,126.43097,2014-12-03 13:49:43,South-west,0
-35.39518,126.43097,2014-12-03 13:49:43,South-west,0
-35.39502,126.02325,2014-12-03 15:43:47,South-west,0
-35.39502,126.02325,2014-12-03 15:43:47,South-west,0
-35.3935,125.61554,2014-12-03 17:37:51,South-west,0
-35.3935,125.61554,2014-12-03 17:37:51,South-west,0
-35.3906,125.20785,2014-12-03 19:31:55,South-west,0
-35.3906,125.20785,2014-12-03 19:31:55,South-west,0
-35.38633,124.8002,2014-12-03 21:25:59,South-west,0
-35.38633,124.8002,2014-12-03 21:25:59,South-west,0
-35.3807,124.39259,2014-12-03 23:20:03,South-west,0
-35.3807,124.39259,2014-12-03 23:20:03,South-west,0
-35.37369,123.98505,2014-12-04 01:14:07,South-west,0
-35.37369,123.98505,2014-12-04 01:14:07,South-west,0
-35.36532,123.57759,2014-12-04 03:08:11,South-west,0
-35.36532,123.57759,2014-12-04 03:08:11,South-west,0
-35.35558,123.17022,2014-12-04 05:02:15,South-west,0
-35.35558,123.17022,2014-12-04 05:02:15,South-west,0
-35.34447,122.76296,2014-12-04 06:56:19,South-west,0
-35.34447,122.76296,2014-12-04 06:56:19,South-west,0
-38.64204,142.04525,2014-01-17 12:17:02,South-east,0
-38.64204,142.04525,2014-01-17 12:17:02,South-east,0
-38.5411,141.64003,2014-01-17 13:30:12,South-east,0
-38.5411,141.64003,2014-01-17 13:30:12,South-east,0
-38.41172,141.24965,2014-01-17 14:43:23,South-east,0
-38.41172,141.24965,2014-01-17 14:43:23,South-east,0
-38.26728,140.86772,2014-01-17 15:56:34,South-east,0
-38.26728,140.86772,2014-01-17 15:56:34,South-east,0
-38.1216,140.48731,2014-01-17 17:09:44,South-east,0
-38.1216,140.48731,2014-01-17 17:09:44,South-east,0
-37.97469,140.10843,2014-01-17 18:22:55,South-east,0
-37.97469,140.10843,2014-01-17 18:22:55,South-east,0
-37.73029,139.84192,2014-01-17 19:36:06,South-east,3.3333
-37.73029,139.84192,2014-01-17 19:36:06,South-east,3.3333
-37.44577,139.62264,2014-01-17 20:49:16,South-east,0
-37.44577,139.62264,2014-01-17 20:49:16,South-east,0
-37.16085,139.40502,2014-01-17 22:02:27,South-east,0
-37.16085,139.40502,2014-01-17 22:02:27,South-east,0
-36.87553,139.18904,2014-01-17 23:15:37,South-east,0
-36.87553,139.18904,2014-01-17 23:15:37,South-east,0
-36.58983,138.97466,2014-01-18 00:28:48,South-east,0
-36.58983,138.97466,2014-01-18 00:28:48,South-east,0
-36.30375,138.76187,2014-01-18 01:41:59,South-east,0
-36.30375,138.76187,2014-01-18 01:41:59,South-east,0
-36.01729,138.55064,2014-01-18 02:55:09,South-east,0
-36.01729,138.55064,2014-01-18 02:55:09,South-east,0
-38.93321,144.10864,2014-01-17 06:11:09,South-east,0
-38.93321,144.10864,2014-01-17 06:11:09,South-east,0
-38.9714,143.68415,2014-01-17 07:24:19,South-east,0
-38.9714,143.68415,2014-01-17 07:24:19,South-east,0
-38.93642,143.26767,2014-01-17 08:37:30,South-east,0
-38.93642,143.26767,2014-01-17 08:37:30,South-east,0
-38.83971,142.85908,2014-01-17 09:50:41,South-east,0
-38.83971,142.85908,2014-01-17 09:50:41,South-east,0
-38.74158,142.4516,2014-01-17 11:03:51,South-east,0
-38.74158,142.4516,2014-01-17 11:03:51,South-east,0
-33.58699,151.54563,2014-03-24 22:34:37,Temperate East,0
-33.58699,151.54563,2014-03-24 22:34:37,Temperate East,0
-33.29255,151.72598,2014-03-25 00:31:35,Temperate East,0
-33.29255,151.72598,2014-03-25 00:31:35,Temperate East,0
-33.06754,152.01949,2014-03-25 02:28:32,Temperate East,0
-33.06754,152.01949,2014-03-25 02:28:32,Temperate East,0
-32.84185,152.3115,2014-03-25 04:25:30,Temperate East,0
-32.84185,152.3115,2014-03-25 04:25:30,Temperate East,0
-32.61548,152.60202,2014-03-25 06:22:27,Temperate East,0
-32.61548,152.60202,2014-03-25 06:22:27,Temperate East,0
-32.31808,152.75598,2014-03-25 08:19:25,Temperate East,0
-32.31808,152.75598,2014-03-25 08:19:25,Temperate East,0
-31.99682,152.86357,2014-03-25 10:16:22,Temperate East,0
-31.99682,152.86357,2014-03-25 10:16:22,Temperate East,0
-31.67546,152.97041,2014-03-25 12:13:20,Temperate East,0
-31.67546,152.97041,2014-03-25 12:13:20,Temperate East,0
-31.35402,153.07651,2014-03-25 14:10:17,Temperate East,0
-31.35402,153.07651,2014-03-25 14:10:17,Temperate East,0
-31.03249,153.18189,2014-03-25 16:07:15,Temperate East,0
-31.03249,153.18189,2014-03-25 16:07:15,Temperate East,0
-30.70672,153.26727,2014-03-25 18:04:12,Temperate East,0
-30.70672,153.26727,2014-03-25 18:04:12,Temperate East,0
-30.37973,153.34666,2014-03-25 20:01:09,Temperate East,0
-30.37973,153.34666,2014-03-25 20:01:09,Temperate East,0
-30.05269,153.42551,2014-03-25 21:58:07,Temperate East,0
-30.05269,153.42551,2014-03-25 21:58:07,Temperate East,0
-29.7256,153.50384,2014-03-25 23:55:04,Temperate East,0
-29.7256,153.50384,2014-03-25 23:55:04,Temperate East,0
-29.39847,153.58167,2014-03-26 01:52:02,Temperate East,0
-29.39847,153.58167,2014-03-26 01:52:02,Temperate East,0
-35.332,122.35581,2014-12-04 08:50:23,South-west,0
-35.332,122.35581,2014-12-04 08:50:23,South-west,0
-35.31816,121.9488,2014-12-04 10:44:27,South-west,0
-35.31816,121.9488,2014-12-04 10:44:27,South-west,0
-35.30296,121.54193,2014-12-04 12:38:31,South-west,0
-35.30296,121.54193,2014-12-04 12:38:31,South-west,0
-35.2864,121.13522,2014-12-04 14:32:35,South-west,0
-35.2864,121.13522,2014-12-04 14:32:35,South-west,0
-33.20198,151.84476,2015-03-01 06:11:54,Temperate East,0
-33.20198,151.84476,2015-03-01 06:11:54,Temperate East,0
-33.47941,151.63144,2015-03-01 07:47:01,Temperate East,0
-33.47941,151.63144,2015-03-01 07:47:01,Temperate East,0
-33.78742,151.47734,2015-03-01 09:22:08,Temperate East,3.3333
-33.78742,151.47734,2015-03-01 09:22:08,Temperate East,3.3333
-34.09524,151.32213,2015-03-01 10:57:15,Temperate East,0
-34.09524,151.32213,2015-03-01 10:57:15,Temperate East,0
-34.40286,151.16579,2015-03-01 12:32:22,Temperate East,0
-34.40286,151.16579,2015-03-01 12:32:22,Temperate East,0
-34.71028,151.00829,2015-03-01 14:07:29,Temperate East,0
-34.71028,151.00829,2015-03-01 14:07:29,Temperate East,0
-35.32451,150.68975,2015-03-01 17:17:43,Temperate East,0
-35.32451,150.68975,2015-03-01 17:17:43,Temperate East,0
-35.63131,150.52866,2015-03-01 18:52:50,Temperate East,0
-35.63131,150.52866,2015-03-01 18:52:50,Temperate East,0
-45.419,143.5439,2016-01-12 03:37:00,South-east,0
-45.461,143.4443,2016-01-12 04:04:00,South-east,0
-45.5062,143.3416,2016-01-12 04:30:00,South-east,0
-45.5512,143.2464,2016-01-12 04:56:00,South-east,0
-45.5512,143.2464,2016-01-12 04:56:00,South-east,0
-45.5988,143.1468,2016-01-12 05:23:00,South-east,0
-45.6453,143.0487,2016-01-12 05:50:00,South-east,0
-45.6934,142.9479,2016-01-12 06:18:00,South-east,0
-45.7402,142.8491,2016-01-12 06:44:00,South-east,0
